longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,bedrooms_per_rooms,population_per_household,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
-120.33,38.26,13,2962,546,252,103,4.4063,5.300970874,0.184334909,2.446601942,0,1,0,0,0,155800
-120.34,38.25,17,5497,1056,997,408,2.9821,2.588235294,0.192104784,2.443627451,0,1,0,0,0,111500
-120.37,38.23,13,4401,829,924,383,2.6942,2.164490862,0.18836628,2.412532637,0,1,0,0,0,123500
-120.37,38.25,13,4495,856,1149,459,2.5352,1.864923747,0.190433815,2.503267974,0,1,0,0,0,113700
-120.27,38.29,10,3486,695,298,124,3.3542,5.60483871,0.199368904,2.403225806,0,1,0,0,0,103800
-120.27,38.31,13,3297,662,267,97,3.075,6.824742268,0.200788596,2.75257732,0,1,0,0,0,108300
-120.19,38.42,11,1568,369,82,33,3.125,11.18181818,0.235331633,2.484848485,0,1,0,0,0,77500
-121.91,39.03,48,1096,218,657,199,2.7841,1.095477387,0.198905109,3.301507538,0,1,0,0,0,65800
-122,38.99,39,1548,323,815,286,2.9489,1.129370629,0.208656331,2.84965035,0,1,0,0,0,67500
-122.13,39,23,3832,774,2435,747,2.2754,1.036144578,0.201983299,3.259705489,0,1,0,0,0,59200
-121.99,39.15,17,6440,1204,3266,1142,2.7137,1.054290718,0.186956522,2.859894921,0,1,0,0,0,72000
-122.04,39.22,27,1446,295,670,281,3.2625,1.049822064,0.204011065,2.384341637,0,1,0,0,0,92800
-122.08,39.25,52,224,38,120,45,3.017,0.844444444,0.169642857,2.666666667,0,1,0,0,0,112500
-122.33,39.1,10,266,62,154,49,2.25,1.265306122,0.233082707,3.142857143,0,1,0,0,0,75000
-122.2,39.15,33,1064,174,434,147,3.125,1.183673469,0.163533835,2.952380952,0,1,0,0,0,108000
-122.09,39.13,28,4169,895,2587,810,2.331,1.104938272,0.214679779,3.19382716,0,1,0,0,0,65500
-122.05,39.34,44,1064,230,494,175,2.875,1.314285714,0.216165414,2.822857143,0,1,0,0,0,61500
-122.17,39.31,35,2791,552,1395,476,2.5625,1.159663866,0.197778574,2.930672269,0,1,0,0,0,62700
-122.51,39.3,19,1629,386,551,214,1.7463,1.803738318,0.236955187,2.574766355,0,1,0,0,0,68800
-122.01,39.21,50,1592,372,781,307,2.2679,1.211726384,0.233668342,2.543973941,0,1,0,0,0,69100
-122.01,39.21,52,1989,392,985,396,2.5556,0.98989899,0.197083962,2.487373737,0,1,0,0,0,75800
-122.01,39.21,39,1214,250,660,249,2.4559,1.004016064,0.205930807,2.65060241,0,1,0,0,0,75000
-121.96,39.3,39,701,130,271,89,2.1845,1.460674157,0.185449358,3.04494382,0,1,0,0,0,112500
-121.65,38.03,28,3144,694,1095,482,3.4402,1.439834025,0.220737913,2.271784232,0,1,0,0,0,192400
-121.63,38.03,17,2549,596,1169,500,3.6694,1.192,0.233817183,2.338,0,1,0,0,0,209400
-121.63,38.04,25,2019,411,888,326,3.2619,1.260736196,0.203566122,2.72392638,0,1,0,0,0,183800
-121.73,38,3,9217,1522,3578,1272,5.0016,1.196540881,0.165129652,2.812893082,0,1,0,0,0,189100
-121.72,38,7,7957,1314,4460,1293,4.9618,1.016241299,0.165137615,3.449342614,0,1,0,0,0,156500
-121.72,37.98,5,7105,1143,3523,1088,5.0468,1.050551471,0.160872625,3.238051471,0,1,0,0,0,168800
-121.68,37.98,19,3388,599,1707,575,3.6411,1.04173913,0.176800472,2.968695652,0,1,0,0,0,162800
-121.7,37.98,9,3079,519,1562,512,5.1041,1.013671875,0.168561221,3.05078125,0,1,0,0,0,172900
-121.71,37.99,27,3861,718,2085,707,3.3558,1.015558699,0.185962186,2.949080622,0,1,0,0,0,129700
-121.67,37.99,22,1046,195,527,164,4.375,1.18902439,0.186424474,3.213414634,0,1,0,0,0,213500
-121.68,37.93,44,1014,225,704,238,1.6554,0.945378151,0.221893491,2.957983193,0,1,0,0,0,119400
-121.7,37.94,36,1710,320,861,300,2.8828,1.066666667,0.187134503,2.87,0,1,0,0,0,131100
-121.69,37.95,15,1850,441,1348,403,3.8125,1.094292804,0.238378378,3.344913151,0,1,0,0,0,125400
-121.7,37.96,33,2396,452,1391,465,3.2813,0.972043011,0.188647746,2.991397849,0,1,0,0,0,151400
-121.66,37.93,19,2055,358,1064,350,4.7426,1.022857143,0.174209246,3.04,0,1,0,0,0,263100
-121.7,37.91,17,1962,291,825,267,4.8958,1.08988764,0.148318043,3.08988764,0,1,0,0,0,187100
-121.7,37.93,19,2005,405,972,403,2.2216,1.004962779,0.201995012,2.41191067,0,1,0,0,0,156700
-121.74,37.95,5,4980,774,2399,763,5.7104,1.014416776,0.155421687,3.144167759,0,1,0,0,0,186300
-121.7,37.93,10,3258,612,1779,558,4.6587,1.096774194,0.187845304,3.188172043,0,1,0,0,0,152500
-121.6,37.91,13,2479,394,1075,350,5.1017,1.125714286,0.158935054,3.071428571,0,1,0,0,0,241400
-121.6,37.9,5,14684,2252,4276,1722,6.9051,1.307781649,0.153364206,2.483159117,0,1,0,0,0,340900
-121.61,37.86,30,1428,287,989,287,3.691,1,0.200980392,3.445993031,0,1,0,0,0,154400
-121.64,37.85,22,1999,415,967,320,4.4583,1.296875,0.207603802,3.021875,0,1,0,0,0,253900
-121.8,38.01,46,2273,495,1088,447,2.2532,1.10738255,0.217773867,2.434004474,0,1,0,0,0,109400
-121.81,38.01,47,1942,430,1074,393,2.2361,1.094147583,0.221421215,2.732824427,0,1,0,0,0,105100
-121.81,38.01,52,1124,245,528,226,2.2639,1.084070796,0.21797153,2.336283186,0,1,0,0,0,128500
-121.82,38.02,46,176,43,101,40,2.2361,1.075,0.244318182,2.525,0,1,0,0,0,93800
-121.82,38.01,42,1017,253,798,266,2.1719,0.95112782,0.248770895,3,0,1,0,0,0,99100
-121.82,38.01,50,1120,281,625,239,1.5988,1.175732218,0.250892857,2.615062762,0,1,0,0,0,96400
-121.82,38.01,25,3018,606,1614,568,3.4722,1.066901408,0.200795229,2.841549296,0,1,0,0,0,127000
-121.84,38.02,46,66,22,37,21,0.536,1.047619048,0.333333333,1.761904762,0,1,0,0,0,87500
-121.78,38.01,19,2688,469,1216,422,4.4491,1.111374408,0.174479167,2.881516588,0,1,0,0,0,133900
-121.79,38.01,17,4032,814,1749,618,3.1728,1.317152104,0.201884921,2.830097087,0,1,0,0,0,146800
-121.79,38,34,3090,593,1588,566,3.6118,1.04770318,0.191909385,2.80565371,0,1,0,0,0,124700
-121.8,38.01,44,3184,581,1399,548,2.7234,1.060218978,0.182474874,2.552919708,0,1,0,0,0,110200
-121.8,38.01,37,3058,567,1351,523,3.5179,1.084130019,0.185415304,2.583173996,0,1,0,0,0,130800
-121.78,38,8,2371,375,1094,396,5.3245,0.946969697,0.158161113,2.762626263,0,1,0,0,0,174500
-121.77,38.01,13,2983,534,1417,510,3.9861,1.047058824,0.179014415,2.778431373,0,1,0,0,0,168100
-121.81,37.99,18,2807,445,1315,437,4.8194,1.018306636,0.158532241,3.009153318,0,1,0,0,0,170400
-121.81,37.99,22,2331,359,1086,340,5.1435,1.055882353,0.154011154,3.194117647,0,1,0,0,0,150800
-121.82,37.98,13,3995,605,1969,607,5.0164,0.996705107,0.151439299,3.243822076,0,1,0,0,0,165200
-121.82,38.01,47,1265,254,587,247,2.6364,1.028340081,0.200790514,2.376518219,0,1,0,0,0,93500
-121.82,38,29,2070,452,985,420,2.8466,1.076190476,0.218357488,2.345238095,0,1,0,0,0,113400
-121.81,38,37,2724,579,1400,540,2.905,1.072222222,0.212555066,2.592592593,0,1,0,0,0,97300
-121.82,38,30,3268,567,1714,565,4.4583,1.003539823,0.173500612,3.033628319,0,1,0,0,0,131000
-121.85,38,26,3364,570,1806,566,4.2647,1.007067138,0.169441141,3.190812721,0,1,0,0,0,133400
-121.85,38,24,2269,584,1239,542,2.0411,1.077490775,0.257382107,2.28597786,0,1,0,0,0,100000
-121.83,38,15,6365,1646,3838,1458,2.5495,1.128943759,0.258601728,2.632373114,0,1,0,0,0,103600
-121.83,38,25,1710,288,799,259,4.8359,1.111969112,0.168421053,3.084942085,0,1,0,0,0,145300
-121.83,37.99,23,1150,174,572,174,4.9167,1,0.151304348,3.287356322,0,1,0,0,0,152400
-121.83,37.99,23,1970,296,935,279,4.4853,1.0609319,0.150253807,3.35125448,0,1,0,0,0,145900
-121.83,37.99,18,2741,449,1507,460,4.7566,0.976086957,0.163808829,3.276086957,0,1,0,0,0,142500
-121.83,38,8,2572,738,1384,684,1.7161,1.078947368,0.286936236,2.023391813,0,1,0,0,0,75800
-121.84,37.99,13,4545,952,2188,901,3.3625,1.056603774,0.209460946,2.428412875,0,1,0,0,0,126100
-121.84,37.99,15,2380,385,1292,388,4.6029,0.992268041,0.161764706,3.329896907,0,1,0,0,0,142600
-121.83,37.99,16,2919,462,1456,453,5.6779,1.01986755,0.158273381,3.214128035,0,1,0,0,0,164700
-121.79,38,36,1141,234,562,213,2.5893,1.098591549,0.20508326,2.638497653,0,1,0,0,0,108500
-121.79,37.99,10,4156,609,1878,586,5.6506,1.039249147,0.14653513,3.204778157,0,1,0,0,0,178600
-121.79,37.99,18,3646,534,1651,535,5.7321,0.998130841,0.146461876,3.085981308,0,1,0,0,0,164700
-121.8,38,34,2738,475,1316,459,3.5368,1.034858388,0.173484295,2.867102397,0,1,0,0,0,122500
-121.8,37.99,16,3077,465,1575,446,5.5,1.042600897,0.151121222,3.531390135,0,1,0,0,0,179500
-121.77,37.99,4,5623,780,2429,716,5.4409,1.089385475,0.138715988,3.392458101,0,1,0,0,0,205100
-121.88,38.03,10,2769,619,1045,469,4.1111,1.319829424,0.223546407,2.228144989,0,1,0,0,0,158600
-121.9,38.04,36,1489,331,838,259,1.2024,1.277992278,0.222296844,3.235521236,0,1,0,0,0,90200
-121.86,38.04,52,242,59,188,54,1.3958,1.092592593,0.243801653,3.481481481,0,1,0,0,0,67500
-121.87,38.02,52,2264,439,1403,476,2.7083,0.922268908,0.193904594,2.947478992,0,1,0,0,0,99400
-121.88,38.03,52,1225,250,725,231,2,1.082251082,0.204081633,3.138528139,0,1,0,0,0,101400
-121.9,38.03,51,2982,689,1831,608,2.0034,1.133223684,0.231052985,3.011513158,0,1,0,0,0,87700
-121.88,38.02,46,2112,466,1249,382,2.5737,1.219895288,0.220643939,3.269633508,0,1,0,0,0,87000
-121.89,38.02,36,2707,550,1827,545,3.3371,1.009174312,0.203176949,3.352293578,0,1,0,0,0,94600
-121.9,38.02,5,1560,369,1037,372,3.6154,0.991935484,0.236538462,2.787634409,0,1,0,0,0,181800
-121.87,38.02,31,3644,746,2229,678,3.1389,1.100294985,0.204720088,3.287610619,0,1,0,0,0,117800
-121.88,38,16,2605,440,1352,408,4.1947,1.078431373,0.16890595,3.31372549,0,1,0,0,0,140300
-121.88,38.01,9,5329,1284,2827,1202,2.7374,1.068219634,0.240945768,2.351913478,0,1,0,0,0,150000
-121.89,38.01,30,4114,743,1994,722,4.2227,1.029085873,0.18060282,2.761772853,0,1,0,0,0,134400
-121.88,38,22,721,117,367,129,5.3098,0.906976744,0.162274619,2.84496124,0,1,0,0,0,151900
-121.86,38,4,4075,927,2239,849,3.5857,1.091872792,0.227484663,2.637220259,0,1,0,0,0,165200
-121.86,38,16,3216,464,1504,453,5.25,1.024282561,0.144278607,3.3200883,0,1,0,0,0,161700
-121.89,37.99,4,2171,597,928,461,4.1016,1.295010846,0.274988485,2.013015184,0,1,0,0,0,170500
-121.88,37.99,16,3787,515,1606,507,5.5676,1.015779093,0.13599155,3.16765286,0,1,0,0,0,174200
-121.87,38,17,2713,442,1475,415,4.8542,1.065060241,0.162919278,3.554216867,0,1,0,0,0,144100
-121.87,37.99,15,2203,312,1051,311,4.9783,1.003215434,0.141625057,3.379421222,0,1,0,0,0,163900
-121.89,38.01,28,3639,751,2362,641,3.0042,1.171606864,0.206375378,3.684867395,0,1,0,0,0,103900
-121.9,38.02,12,1497,360,943,341,2.1417,1.055718475,0.240480962,2.765395894,0,1,0,0,0,122200
-121.9,38.01,16,2604,454,1696,481,4.6628,0.943866944,0.174347158,3.525987526,0,1,0,0,0,136000
-121.92,38.02,8,2750,479,1526,484,5.102,0.989669421,0.174181818,3.152892562,0,1,0,0,0,156500
-121.89,38.01,32,1000,188,663,212,4.0972,0.886792453,0.188,3.127358491,0,1,0,0,0,99200
-121.9,38.01,34,3779,766,2356,722,3.5129,1.060941828,0.202699127,3.263157895,0,1,0,0,0,110600
-121.9,38,14,1930,363,990,322,4.1094,1.127329193,0.188082902,3.074534161,0,1,0,0,0,162200
-121.9,38,14,2677,368,1288,375,6.0497,0.981333333,0.137467314,3.434666667,0,1,0,0,0,177500
-121.92,38.01,7,1632,248,879,262,6.1237,0.946564885,0.151960784,3.354961832,0,1,0,0,0,166000
-121.93,38.01,9,2294,389,1142,365,5.3363,1.065753425,0.169572799,3.128767123,0,1,0,0,0,160800
-121.93,38.02,13,1524,286,940,308,5.1337,0.928571429,0.187664042,3.051948052,0,1,0,0,0,154800
-121.95,38.03,5,5526,537.8705525,3207,1012,4.0767,1.097062386,0.21303883,3.168972332,0,1,0,0,0,143100
-121.94,38.03,27,1654,478,1141,420,1.4871,1.138095238,0.288996372,2.716666667,0,1,0,0,0,87100
-121.96,38.02,35,2691,542,1409,505,3.016,1.073267327,0.201412114,2.79009901,0,1,0,0,0,95300
-121.95,38.02,9,3360,833,2041,810,2.1013,1.028395062,0.247916667,2.519753086,0,1,0,0,0,100700
-121.94,38.02,29,5765,1170,3266,1131,2.7907,1.034482759,0.202948829,2.887709991,0,1,0,0,0,113900
-121.92,38.03,16,2176,464,1410,434,3.5436,1.069124424,0.213235294,3.248847926,0,1,0,0,0,100200
-121.92,38.02,16,1840,355,1288,338,4.2067,1.050295858,0.192934783,3.810650888,0,1,0,0,0,125000
-121.91,38.02,15,2966,558,1687,527,3.4817,1.058823529,0.188132165,3.20113852,0,1,0,0,0,129800
-121.97,38.04,38,2505,554,1595,498,2.5833,1.112449799,0.221157685,3.202811245,0,1,0,0,0,83500
-121.97,38.03,17,3685,685,1939,649,3.7043,1.055469954,0.185888738,2.987673344,0,1,0,0,0,139800
-121.98,38.05,31,2810,518,1640,503,3.3661,1.029821074,0.184341637,3.260437376,0,1,0,0,0,98500
-122.02,38.02,44,1465,247,817,237,4.8693,1.042194093,0.168600683,3.447257384,0,0,0,1,0,156900
-122,38.03,4,2341,408,1235,431,6.0424,0.946635731,0.174284494,2.865429234,0,1,0,0,0,165900
-122.14,38.02,44,1625,432,825,385,2.0523,1.122077922,0.265846154,2.142857143,0,0,0,1,0,133900
-122.14,38.03,42,118,34,54,30,2.5795,1.133333333,0.288135593,1.8,0,0,0,1,0,225000
-122.13,38.02,52,2378,508,940,451,2.9583,1.126385809,0.213624895,2.084257206,0,0,0,1,0,166000
-122.13,38.01,48,2123,494,859,474,1.8523,1.042194093,0.23268959,1.812236287,0,0,0,1,0,144800
-122.14,38.01,50,1760,341,741,316,4.5,1.079113924,0.19375,2.344936709,0,0,0,1,0,178300
-122.13,38.01,51,1262,309,608,298,2.1974,1.036912752,0.244849445,2.040268456,0,0,0,1,0,139300
-122.13,38,33,2821,652,1206,640,2.5481,1.01875,0.231123715,1.884375,0,0,0,1,0,150800
-122.16,38.02,40,1800,290,761,277,5.1265,1.046931408,0.161111111,2.747292419,0,0,0,1,0,196100
-122.11,38.01,39,1313,306,575,231,3.1711,1.324675325,0.233054075,2.489177489,0,0,0,1,0,116100
-122.11,38.01,41,1345,272,718,283,3.3831,0.961130742,0.202230483,2.537102473,0,0,0,1,0,129400
-122.12,38,20,6992,1404,3221,1334,4.2042,1.052473763,0.200800915,2.414542729,0,0,0,1,0,166400
-122.12,38.01,50,1300,263,691,239,3.9519,1.10041841,0.202307692,2.891213389,0,0,0,1,0,126500
-122.12,38.01,50,1738,355,837,363,3.609,0.977961433,0.204257768,2.305785124,0,0,0,1,0,135700
-122.12,38.01,42,2225,367,864,381,4.1189,0.963254593,0.16494382,2.267716535,0,0,0,1,0,172400
-122.09,38.02,37,1742,339,1128,345,3.8824,0.982608696,0.194603904,3.269565217,0,0,0,1,0,113700
-122.1,38.02,28,4308,824,2086,776,3.6523,1.06185567,0.191272052,2.68814433,0,0,0,1,0,159700
-122.07,38,37,978,202,462,184,3.625,1.097826087,0.206543967,2.510869565,0,0,0,1,0,156300
-122.09,38,6,10191,1882,4377,1789,5.2015,1.051984349,0.18467275,2.446618222,0,0,0,1,0,204200
-122.11,38,9,3424,583,1460,543,5.76,1.073664825,0.170268692,2.688766114,0,0,0,1,0,212600
-122.08,37.99,19,4657,739,1914,732,5.0509,1.009562842,0.158685849,2.614754098,0,0,0,1,0,199900
-122.09,37.99,19,3073,506,1773,493,5.4496,1.026369168,0.164659941,3.596348884,0,0,0,1,0,205400
-122.11,37.99,16,3913,710,1782,676,5.1297,1.050295858,0.181446461,2.636094675,0,0,0,1,0,206700
-122.11,37.99,10,2864,514,1300,507,4.3875,1.013806706,0.179469274,2.564102564,0,0,0,1,0,287700
-122.08,37.97,9,2643,439,1105,467,6.6579,0.940042827,0.16609913,2.366167024,0,0,0,1,0,245200
-122.09,37.97,5,5303,779,2017,727,6.9961,1.071526823,0.146897982,2.774415406,0,0,0,1,0,294100
-122.11,37.98,11,4371,679,1790,660,6.135,1.028787879,0.155342027,2.712121212,0,0,0,1,0,297300
-122.09,37.98,14,5381,871,2296,872,5.6875,0.998853211,0.161865824,2.633027523,0,0,0,1,0,211000
-122.12,37.99,33,1660,277,741,261,4.675,1.061302682,0.16686747,2.83908046,0,0,0,1,0,225400
-122.1,37.97,18,4326,655,1753,646,5.6931,1.013931889,0.151410079,2.713622291,0,0,0,1,0,269600
-122.1,37.96,20,3796,650,1679,611,4.3571,1.063829787,0.171232877,2.747954173,0,0,0,1,0,228200
-122.1,37.96,25,1374,206,569,235,6.3699,0.876595745,0.14992722,2.421276596,0,0,0,1,0,235500
-122.07,37.99,28,3310,574,1811,597,4.5401,0.961474037,0.173413897,3.033500838,0,0,0,1,0,166900
-122.07,37.98,12,6915,1639,2940,1468,4.0154,1.116485014,0.237020969,2.002724796,0,0,0,1,0,186100
-122.07,37.97,20,1705,353,856,341,3.7262,1.035190616,0.207038123,2.51026393,0,0,0,1,0,211800
-122.07,37.96,34,1692,290,836,289,5.0172,1.003460208,0.171394799,2.892733564,0,0,0,1,0,197100
-122.06,37.96,37,1784,313,788,304,4.2917,1.029605263,0.17544843,2.592105263,0,0,0,1,0,189600
-122.08,37.96,21,9135,1534,3748,1502,6.0859,1.021304927,0.167925561,2.495339547,0,0,0,1,0,266000
-122.06,37.95,36,2213,386,950,370,4.7386,1.043243243,0.174423859,2.567567568,0,0,0,1,0,186400
-122.07,37.95,39,2199,388,1025,385,4.5893,1.007792208,0.176443838,2.662337662,0,0,0,1,0,190000
-122.08,37.95,24,3173,548,1351,536,5.0672,1.02238806,0.172707217,2.520522388,0,0,0,1,0,243000
-122.08,37.95,33,1043,157,425,148,4.8702,1.060810811,0.150527325,2.871621622,0,0,0,1,0,235600
-122.07,37.96,37,1217,199,552,194,5.0445,1.025773196,0.163516845,2.845360825,0,0,0,1,0,196200
-122.06,37.96,10,7136,1691,2959,1507,3.9816,1.122096881,0.236967489,1.96350365,0,0,0,1,0,182000
-122.05,37.95,34,1408,277,738,269,4.175,1.029739777,0.196732955,2.743494424,0,0,0,1,0,169400
-122.05,37.94,22,4162,1194,1804,1185,2.5459,1.007594937,0.286881307,1.522362869,0,0,0,1,0,179300
-122.06,37.94,19,4005,972,1896,893,2.5268,1.088465845,0.242696629,2.123180291,0,0,0,1,0,235700
-122.07,37.94,36,2639,488,1111,476,3.5057,1.025210084,0.18491853,2.334033613,0,0,0,1,0,205100
-122.07,37.94,30,1260,276,707,221,2.892,1.248868778,0.219047619,3.199095023,0,0,0,1,0,220800
-122.08,37.93,35,4043,689,1832,662,5.0761,1.040785498,0.170418006,2.767371601,0,0,0,1,0,233200
-122.08,37.94,44,2185,357,943,366,4.725,0.975409836,0.163386728,2.576502732,0,0,0,1,0,232100
-122.07,37.94,43,1454,234,683,258,4.475,0.906976744,0.160935351,2.647286822,0,0,0,1,0,265700
-122.09,37.95,32,1339,209,601,209,6.0265,1,0.156086632,2.875598086,0,0,0,1,0,247900
-122.09,37.94,29,6895,1022,2634,1022,6.1922,1,0.14822335,2.577299413,0,0,0,1,0,273200
-122.04,38,16,3077,733,1447,709,3.2484,1.033850494,0.238219045,2.04090268,0,0,0,1,0,91100
-122.04,37.99,32,1504,279,749,267,3.2,1.04494382,0.185505319,2.805243446,0,0,0,1,0,134500
-122.04,37.99,36,2765,495,1478,441,4.125,1.12244898,0.179023508,3.351473923,0,0,0,1,0,136200
-122.05,37.97,16,60,10,65,19,6.1359,0.526315789,0.166666667,3.421052632,0,0,0,1,0,250000
-122.06,37.99,16,2445,469,721,474,2.8043,0.989451477,0.191820041,1.521097046,0,0,0,1,0,87500
-122.06,37.99,17,1319,316,384,269,1.8229,1.17472119,0.239575436,1.427509294,0,0,0,1,0,137500
-122.05,38,36,2476,472,1213,393,3.7333,1.201017812,0.190630048,3.086513995,0,0,0,1,0,136400
-122.05,38,16,1085,217,356,232,2.3462,0.935344828,0.2,1.534482759,0,0,0,1,0,75000
-122.03,37.98,16,1209,477,627,482,1.3894,0.989626556,0.394540943,1.300829876,0,0,0,1,0,156300
-122.04,37.97,10,974,316,631,286,2.3152,1.104895105,0.324435318,2.206293706,0,0,0,1,0,140600
-122.03,38,25,3577,581,1753,593,5.7295,0.979763912,0.162426614,2.956155143,0,0,0,1,0,178300
-122.03,38.01,27,3228,562,1666,588,4.5707,0.955782313,0.174101611,2.833333333,0,0,0,1,0,175900
-122.04,37.99,38,2675,541,1378,480,3.8897,1.127083333,0.202242991,2.870833333,0,0,0,1,0,139900
-122.03,37.98,45,2842,567,1261,535,3.6042,1.059813084,0.199507389,2.357009346,0,0,0,1,0,138200
-122.02,38,28,2965,533,1591,472,4.6375,1.129237288,0.179763912,3.370762712,0,0,0,1,0,178200
-122.03,37.99,35,3103,537,1614,566,4.9022,0.948763251,0.173058331,2.851590106,0,0,0,1,0,169300
-122.02,37.99,37,2247,416,1237,397,4.45,1.047858942,0.185135737,3.115869018,0,0,0,1,0,161900
-122.03,37.99,37,1755,327,882,350,4.59,0.934285714,0.186324786,2.52,0,0,0,1,0,166600
-122.03,37.98,44,1254,252,498,217,3.4531,1.161290323,0.200956938,2.294930876,0,0,0,1,0,148900
-122.01,37.98,25,1476,336,777,297,3.5179,1.131313131,0.227642276,2.616161616,0,0,0,1,0,165500
-122.01,37.98,29,2001,373,956,370,4.317,1.008108108,0.186406797,2.583783784,0,0,0,1,0,194000
-122,37.98,32,1013,169,436,173,5.1118,0.976878613,0.166831194,2.520231214,0,1,0,0,0,226900
-122,37.97,27,2491,428,1171,431,5.1021,0.993039443,0.171818547,2.716937355,0,1,0,0,0,202800
-122.01,37.97,32,3012,527,1288,512,3.6449,1.029296875,0.174966799,2.515625,0,0,0,1,0,211500
-122.02,37.98,40,1797,401,756,369,2.8456,1.086720867,0.223149694,2.048780488,0,0,0,1,0,165500
-122.02,37.98,37,1474,343,782,331,3.4187,1.036253776,0.232700136,2.362537764,0,0,0,1,0,161700
-122,37.99,28,4035,641,1881,659,5.4607,0.972685888,0.158859975,2.854324734,0,1,0,0,0,192300
-122,37.98,31,2030,337,867,341,5.0915,0.988269795,0.166009852,2.542521994,0,1,0,0,0,193200
-121.99,37.98,23,2293,411,969,399,4.4536,1.030075188,0.179241169,2.428571429,0,1,0,0,0,184000
-121.99,37.97,28,2839,428,1372,443,6.2135,0.966139955,0.150757309,3.097065463,0,1,0,0,0,217200
-122,37.98,35,1192,201,535,172,4.9219,1.168604651,0.168624161,3.110465116,0,1,0,0,0,182000
-122,37.98,36,404,77,237,88,4.525,0.875,0.190594059,2.693181818,0,1,0,0,0,161300
-122.01,37.98,34,1256,267,638,252,4.0507,1.05952381,0.212579618,2.531746032,0,0,0,1,0,161000
-122.01,37.99,28,1900,401,918,351,3.7841,1.142450142,0.211052632,2.615384615,0,0,0,1,0,144900
-121.95,37.96,18,2739,393,1072,374,6.1436,1.050802139,0.143483023,2.86631016,0,1,0,0,0,259500
-121.97,37.97,27,1691,289,807,296,6.1168,0.976351351,0.17090479,2.726351351,0,1,0,0,0,210500
-121.97,37.97,24,1330,183,656,205,5.0092,0.892682927,0.137593985,3.2,0,1,0,0,0,244100
-121.97,37.96,28,1433,290,877,313,4.7891,0.926517572,0.202372645,2.801916933,0,1,0,0,0,184800
-121.96,37.96,28,1838,273,899,270,5.2145,1.011111111,0.148531012,3.32962963,0,1,0,0,0,229200
-121.96,37.95,7,3418,740,1583,676,3.6133,1.094674556,0.216500878,2.341715976,0,1,0,0,0,196100
-121.98,37.96,22,2987,537.8705525,1420,540,3.65,1.097062386,0.21303883,2.62962963,0,1,0,0,0,204100
-121.97,37.97,26,1977,264,817,273,5.7512,0.967032967,0.13353566,2.992673993,0,1,0,0,0,240200
-121.98,37.97,26,2714,390,1232,409,5.9617,0.953545232,0.143699337,3.012224939,0,1,0,0,0,231100
-121.98,37.97,26,2738,428,1316,430,5.2442,0.995348837,0.156318481,3.060465116,0,1,0,0,0,213200
-121.99,37.97,22,2823,509,1271,474,5.1333,1.073839662,0.18030464,2.681434599,0,1,0,0,0,207200
-121.99,37.97,30,3320,589,1470,543,4.6071,1.084714549,0.177409639,2.70718232,0,1,0,0,0,184100
-122,37.96,32,3364,666,1980,678,3.7,0.982300885,0.197978597,2.920353982,0,1,0,0,0,179000
-122,37.96,28,4071,713,2033,647,4.5833,1.102009274,0.175141243,3.142194745,0,1,0,0,0,190700
-121.96,37.95,13,3216,765,1627,715,3.0859,1.06993007,0.237873134,2.275524476,0,1,0,0,0,167800
-121.97,37.95,8,4253,709,1883,662,5.431,1.070996979,0.166705855,2.844410876,0,1,0,0,0,246700
-121.98,37.96,12,5048,1122,2209,1014,3.1573,1.106508876,0.222266244,2.178500986,0,1,0,0,0,126700
-121.99,37.96,16,3324,479,1470,461,7.6166,1.039045553,0.14410349,3.188720174,0,1,0,0,0,260400
-121.99,37.96,17,2756,423,1228,426,5.5872,0.992957746,0.153483309,2.882629108,0,1,0,0,0,200600
